id,mother,father,genotype,generation,site,Sown
F2.5.134,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.135,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.136,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.137,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.138,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.139,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.140,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.141,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.142,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.143,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.144,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.145,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.146,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.147,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.148,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.149,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.150,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.151,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.152,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.153,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.154,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.155,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.156,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.157,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.158,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.159,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.160,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.161,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.162,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.163,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.164,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.165,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.166,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.167,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.168,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.169,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.170,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.171,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.172,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.173,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.174,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.175,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.176,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.177,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.178,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.179,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.180,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.181,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.182,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.183,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.184,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.185,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.186,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.187,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.188,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.189,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.190,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.191,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.192,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.193,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.194,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.195,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.196,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.197,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.198,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.199,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.200,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.201,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.202,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.203,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.204,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.205,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.206,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.207,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.208,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.209,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.5.210,F1.5.05,F1.5.05,6024 x 8231,F2,Saltea,August_2020
F2.7.001,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.002,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.003,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.004,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.005,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.006,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.007,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.008,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.009,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.010,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.011,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.012,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.013,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.014,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.015,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.016,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.017,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.018,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.019,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.020,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.021,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.022,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.023,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.024,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.025,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.026,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.027,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.028,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.029,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.030,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.031,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.032,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.033,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.034,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.035,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.036,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.037,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.038,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.039,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.040,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.041,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.042,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.043,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.044,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.045,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.046,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.047,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.048,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.049,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.050,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.051,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.052,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.053,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.054,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.055,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.056,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.057,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.058,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.059,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.060,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.061,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.062,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.063,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.064,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.065,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.066,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.067,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.068,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.069,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.070,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.071,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.072,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.073,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.074,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.075,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.076,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.077,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.078,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.079,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.080,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.081,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.082,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.083,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.084,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.085,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.086,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.087,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.088,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.089,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.090,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.091,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.092,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.093,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.094,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.095,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.096,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.097,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.098,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.099,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.100,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.101,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.102,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.103,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.104,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.105,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.106,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.107,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.108,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.109,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.110,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.111,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.112,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.113,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.114,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.115,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.116,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.117,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.118,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.119,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.120,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.121,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.122,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.123,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.124,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.125,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.126,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.127,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.128,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.129,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.130,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.131,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.132,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.133,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.134,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.135,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.136,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.137,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.138,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.139,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.140,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.141,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.142,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.143,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.144,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.145,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.146,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.147,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.148,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.149,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.150,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.151,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.152,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.153,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.154,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.155,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.156,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.157,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.158,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.159,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.160,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.161,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.162,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.163,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.164,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.165,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.166,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.167,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.168,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.169,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.170,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.171,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.172,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.173,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.174,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.175,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.176,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.177,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.178,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.179,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.180,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.181,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.182,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.183,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.184,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.185,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.186,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.187,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.188,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.189,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.190,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.191,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.192,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.193,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.194,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.195,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.196,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.197,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.198,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.199,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.200,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.201,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.202,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.203,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.204,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.205,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.206,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.207,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.208,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.209,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
F2.7.210,F1.7.09,F1.7.09,8231 x 1158,F2,Saltea,August_2020
Lövvik-1,,,,parent,Lövvik,Wild plant collected June 2020
Lövvik-2,,,,parent,Lövvik,Wild plant collected June 2020
Lövvik-3,,,,parent,Lövvik,Wild plant collected June 2020
Lövvik-4,,,,parent,Lövvik,Wild plant collected June 2020
Lövvik-5,,,,parent,Lövvik,Wild plant collected June 2020
Lövvik-6,,,,parent,Lövvik,Wild plant collected June 2020
Lövvik-7,,,,parent,Lövvik,Wild plant collected June 2020
Lövvik-8,,,,parent,Lövvik,Wild plant collected June 2020
Lövvik-9,,,,parent,Lövvik,Wild plant collected June 2020
Lövvik-10,,,,parent,Lövvik,Wild plant collected June 2020
Hossjö-1,,,,parent,Hossjö,Wild plant collected June 2020
Hossjö-2,,,,parent,Hossjö,Wild plant collected June 2020
Hossjö-3,,,,parent,Hossjö,Wild plant collected June 2020
Hossjö-4,,,,parent,Hossjö,Wild plant collected June 2020
Hossjö-5,,,,parent,Hossjö,Wild plant collected June 2020
Hossjö-6,,,,parent,Hossjö,Wild plant collected June 2020
Hossjö-7,,,,parent,Hossjö,Wild plant collected June 2020
Hossjö-8,,,,parent,Hossjö,Wild plant collected June 2020
Hossjö-9,,,,parent,Hossjö,Wild plant collected June 2020
Hossjö-10,,,,parent,Hossjö,Wild plant collected June 2020
Eden-Road-1,,,,parent,Eden road,Wild plant collected June 2020
Eden-Road-2,,,,parent,Eden road,Wild plant collected June 2020
Eden-Road-3,,,,parent,Eden road,Wild plant collected June 2020
Eden-Road-4,,,,parent,Eden road,Wild plant collected June 2020
Eden-Road-5,,,,parent,Eden road,Wild plant collected June 2020
Eden-Road-6,,,,parent,Eden road,Wild plant collected June 2020
Eden-Road-7,,,,parent,Eden road,Wild plant collected June 2020
Eden-Road-8,,,,parent,Eden road,Wild plant collected June 2020
Eden-Road-9,,,,parent,Eden road,Wild plant collected June 2020
Eden-Road-10,,,,parent,Eden road,Wild plant collected June 2020
P1.1.55,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.56,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.57,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.58,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.59,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.60,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.61,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.62,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.63,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.64,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.65,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.66,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.67,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.68,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.69,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P2.1.14,P1.1.04,P1.1.04,1158,S2,Saltea,August_2020
P2.1.09,P1.1.07,P1.1.07,1158,S2,Saltea,August_2020
P2.1.04,P1.1.08,P1.1.08,1158,S2,Saltea,August_2020
P2.1.05,P1.1.11,P1.1.11,1158,S2,Saltea,August_2020
P2.1.07,P1.1.12,P1.1.12,1158,S2,Saltea,August_2020
P2.1.11,P1.1.20,P1.1.20,1158,S2,Saltea,August_2020
P2.1.10,P1.1.26,P1.1.26,1158,S2,Saltea,August_2020
P2.1.06,P1.1.27,P1.1.27,1158,S2,Saltea,August_2020
P2.1.03,P1.1.33,P1.1.33,1158,S2,Saltea,August_2020
P2.1.15,P1.1.35,P1.1.35,1158,S2,Saltea,August_2020
P2.1.13,P1.1.38,P1.1.38,1158,S2,Saltea,August_2020
